Date,Open,High,Low,Close,Adj Close,Volume
2015-05-04,11.180000,11.180000,11.180000,11.180000,9.668385,0
2015-05-05,11.160000,11.160000,11.160000,11.160000,9.651084,0
2015-05-06,11.130000,11.130000,11.130000,11.130000,9.625142,0
2015-05-07,11.160000,11.160000,11.160000,11.160000,9.651084,0
2015-05-08,11.180000,11.180000,11.180000,11.180000,9.668385,0
2015-05-11,11.120000,11.120000,11.120000,11.120000,9.616496,0
2015-05-12,11.120000,11.120000,11.120000,11.120000,9.616496,0
2015-05-13,11.120000,11.120000,11.120000,11.120000,9.616496,0
2015-05-14,11.130000,11.130000,11.130000,11.130000,9.625142,0
2015-05-15,11.180000,11.180000,11.180000,11.180000,9.668385,0
2015-05-18,11.140000,11.140000,11.140000,11.140000,9.633788,0
2015-05-19,11.130000,11.130000,11.130000,11.130000,9.625142,0
2015-05-20,11.130000,11.130000,11.130000,11.130000,9.625142,0
2015-05-21,11.160000,11.160000,11.160000,11.160000,9.651084,0
2015-05-22,11.140000,11.140000,11.140000,11.140000,9.633788,0
2015-05-26,11.150000,11.150000,11.150000,11.150000,9.662389,0
2015-05-27,11.160000,11.160000,11.160000,11.160000,9.671054,0
2015-05-28,11.160000,11.160000,11.160000,11.160000,9.671054,0
2015-05-29,11.180000,11.180000,11.180000,11.180000,9.688385,0
2015-06-01,11.130000,11.130000,11.130000,11.130000,9.645059,0
2015-06-02,11.100000,11.100000,11.100000,11.100000,9.619058,0
2015-06-03,11.050000,11.050000,11.050000,11.050000,9.575731,0
2015-06-04,11.080000,11.080000,11.080000,11.080000,9.601728,0
2015-06-05,11.030000,11.030000,11.030000,11.030000,9.558399,0
2015-06-08,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-09,11.020000,11.020000,11.020000,11.020000,9.549734,0
2015-06-10,10.990000,10.990000,10.990000,10.990000,9.523734,0
2015-06-11,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-12,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-15,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-16,11.050000,11.050000,11.050000,11.050000,9.575731,0
2015-06-17,11.060000,11.060000,11.060000,11.060000,9.584394,0
2015-06-18,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-19,11.080000,11.080000,11.080000,11.080000,9.601728,0
2015-06-22,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-23,11.020000,11.020000,11.020000,11.020000,9.549734,0
2015-06-24,11.040000,11.040000,11.040000,11.040000,9.567063,0
2015-06-25,11.000000,11.000000,11.000000,11.000000,9.555769,0
2015-06-26,10.960000,10.960000,10.960000,10.960000,9.521021,0
2015-06-29,11.020000,11.020000,11.020000,11.020000,9.573143,0
2015-06-30,11.020000,11.020000,11.020000,11.020000,9.573143,0
2015-07-01,10.980000,10.980000,10.980000,10.980000,9.538396,0
2015-07-02,11.000000,11.000000,11.000000,11.000000,9.555769,0
2015-07-06,11.050000,11.050000,11.050000,11.050000,9.599203,0
2015-07-07,11.070000,11.070000,11.070000,11.070000,9.616579,0
2015-07-08,11.080000,11.080000,11.080000,11.080000,9.625265,0
2015-07-09,11.030000,11.030000,11.030000,11.030000,9.581834,0
2015-07-10,10.980000,10.980000,10.980000,10.980000,9.538396,0
2015-07-13,10.980000,10.980000,10.980000,10.980000,9.538396,0
2015-07-14,11.000000,11.000000,11.000000,11.000000,9.555769,0
2015-07-15,11.020000,11.020000,11.020000,11.020000,9.573143,0
2015-07-16,11.020000,11.020000,11.020000,11.020000,9.573143,0
2015-07-17,11.030000,11.030000,11.030000,11.030000,9.581834,0
2015-07-20,11.010000,11.010000,11.010000,11.010000,9.564457,0
2015-07-21,11.030000,11.030000,11.030000,11.030000,9.581834,0
2015-07-22,11.030000,11.030000,11.030000,11.030000,9.581834,0
2015-07-23,11.050000,11.050000,11.050000,11.050000,9.599203,0
2015-07-24,11.050000,11.050000,11.050000,11.050000,9.599203,0
2015-07-27,11.040000,11.040000,11.040000,11.040000,9.610525,0
2015-07-28,11.030000,11.030000,11.030000,11.030000,9.601819,0
2015-07-29,11.030000,11.030000,11.030000,11.030000,9.601819,0
2015-07-30,11.030000,11.030000,11.030000,11.030000,9.601819,0
2015-07-31,11.060000,11.060000,11.060000,11.060000,9.627934,0
2015-08-03,11.090000,11.090000,11.090000,11.090000,9.654050,0
2015-08-04,11.060000,11.060000,11.060000,11.060000,9.627934,0
2015-08-05,11.030000,11.030000,11.030000,11.030000,9.601819,0
2015-08-06,11.050000,11.050000,11.050000,11.050000,9.619226,0
2015-08-07,11.070000,11.070000,11.070000,11.070000,9.636639,0
2015-08-10,11.040000,11.040000,11.040000,11.040000,9.610525,0
2015-08-11,11.080000,11.080000,11.080000,11.080000,9.645343,0
2015-08-12,11.080000,11.080000,11.080000,11.080000,9.645343,0
2015-08-13,11.050000,11.050000,11.050000,11.050000,9.619226,0
2015-08-14,11.040000,11.040000,11.040000,11.040000,9.610525,0
2015-08-17,11.070000,11.070000,11.070000,11.070000,9.636639,0
2015-08-18,11.040000,11.040000,11.040000,11.040000,9.610525,0
2015-08-19,11.070000,11.070000,11.070000,11.070000,9.636639,0
2015-08-20,11.090000,11.090000,11.090000,11.090000,9.654050,0
2015-08-21,11.100000,11.100000,11.100000,11.100000,9.662752,0
2015-08-24,11.100000,11.100000,11.100000,11.100000,9.662752,0
2015-08-25,11.020000,11.020000,11.020000,11.020000,9.614766,0
2015-08-26,11.000000,11.000000,11.000000,11.000000,9.597318,0
2015-08-27,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-08-28,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-08-31,11.000000,11.000000,11.000000,11.000000,9.597318,0
2015-09-01,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-09-02,11.000000,11.000000,11.000000,11.000000,9.597318,0
2015-09-03,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-09-04,11.040000,11.040000,11.040000,11.040000,9.632215,0
2015-09-08,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-09-09,11.030000,11.030000,11.030000,11.030000,9.623489,0
2015-09-10,11.010000,11.010000,11.010000,11.010000,9.606044,0
2015-09-11,11.030000,11.030000,11.030000,11.030000,9.623489,0
2015-09-14,11.030000,11.030000,11.030000,11.030000,9.623489,0
2015-09-15,10.980000,10.980000,10.980000,10.980000,9.579868,0
2015-09-16,10.970000,10.970000,10.970000,10.970000,9.571146,0
2015-09-17,11.020000,11.020000,11.020000,11.020000,9.614766,0
2015-09-18,11.060000,11.060000,11.060000,11.060000,9.649666,0
2015-09-21,11.020000,11.020000,11.020000,11.020000,9.614766,0
2015-09-22,11.060000,11.060000,11.060000,11.060000,9.649666,0
2015-09-23,11.050000,11.050000,11.050000,11.050000,9.640939,0
2015-09-24,11.060000,11.060000,11.060000,11.060000,9.649666,0
2015-09-25,11.000000,11.000000,11.000000,11.000000,9.619061,0
2015-09-28,11.020000,11.020000,11.020000,11.020000,9.636548,0
2015-09-29,11.030000,11.030000,11.030000,11.030000,9.645292,0
2015-09-30,11.030000,11.030000,11.030000,11.030000,9.645292,0
2015-10-01,11.030000,11.030000,11.030000,11.030000,9.645292,0
2015-10-02,11.060000,11.060000,11.060000,11.060000,9.671527,0
2015-10-05,11.040000,11.040000,11.040000,11.040000,9.654037,0
2015-10-06,11.060000,11.060000,11.060000,11.060000,9.671527,0
2015-10-07,11.060000,11.060000,11.060000,11.060000,9.671527,0
2015-10-08,11.030000,11.030000,11.030000,11.030000,9.645292,0
2015-10-09,11.040000,11.040000,11.040000,11.040000,9.654037,0
2015-10-12,11.070000,11.070000,11.070000,11.070000,9.680272,0
2015-10-13,11.070000,11.070000,11.070000,11.070000,9.680272,0
2015-10-14,11.100000,11.100000,11.100000,11.100000,9.706506,0
2015-10-15,11.080000,11.080000,11.080000,11.080000,9.689017,0
2015-10-16,11.090000,11.090000,11.090000,11.090000,9.697760,0
2015-10-19,11.090000,11.090000,11.090000,11.090000,9.697760,0
2015-10-20,11.070000,11.070000,11.070000,11.070000,9.680272,0
2015-10-21,11.090000,11.090000,11.090000,11.090000,9.697760,0
2015-10-22,11.100000,11.100000,11.100000,11.100000,9.706506,0
2015-10-23,11.080000,11.080000,11.080000,11.080000,9.689017,0
2015-10-26,11.080000,11.080000,11.080000,11.080000,9.710051,0
2015-10-27,11.090000,11.090000,11.090000,11.090000,9.718812,0
2015-10-28,11.060000,11.060000,11.060000,11.060000,9.692522,0
2015-10-29,11.020000,11.020000,11.020000,11.020000,9.657469,0
2015-10-30,11.030000,11.030000,11.030000,11.030000,9.666231,0
2015-11-02,11.020000,11.020000,11.020000,11.020000,9.657469,0
2015-11-03,11.010000,11.010000,11.010000,11.010000,9.648705,0
2015-11-04,11.010000,11.010000,11.010000,11.010000,9.648705,0
2015-11-05,11.000000,11.000000,11.000000,11.000000,9.639942,0
2015-11-06,10.950000,10.950000,10.950000,10.950000,9.596123,0
2015-11-09,10.940000,10.940000,10.940000,10.940000,9.587358,0
2015-11-10,10.950000,10.950000,10.950000,10.950000,9.596123,0
2015-11-11,10.940000,10.940000,10.940000,10.940000,9.587358,0
2015-11-12,10.950000,10.950000,10.950000,10.950000,9.596123,0
2015-11-13,10.960000,10.960000,10.960000,10.960000,9.604884,0
2015-11-16,10.960000,10.960000,10.960000,10.960000,9.604884,0
2015-11-17,10.970000,10.970000,10.970000,10.970000,9.613650,0
2015-11-18,10.970000,10.970000,10.970000,10.970000,9.613650,0
2015-11-19,10.980000,10.980000,10.980000,10.980000,9.622413,0
2015-11-20,10.970000,10.970000,10.970000,10.970000,9.613650,0
2015-11-23,10.980000,10.980000,10.980000,10.980000,9.622413,0
2015-11-24,10.980000,10.980000,10.980000,10.980000,9.622413,0
2015-11-25,10.950000,10.950000,10.950000,10.950000,9.619780,0
2015-11-27,10.960000,10.960000,10.960000,10.960000,9.628563,0
2015-11-30,10.960000,10.960000,10.960000,10.960000,9.628563,0
2015-12-01,11.000000,11.000000,11.000000,11.000000,9.663705,0
2015-12-02,10.990000,10.990000,10.990000,10.990000,9.654920,0
2015-12-03,10.910000,10.910000,10.910000,10.910000,9.584639,0
2015-12-04,10.940000,10.940000,10.940000,10.940000,9.610992,0
2015-12-07,10.960000,10.960000,10.960000,10.960000,9.628563,0
2015-12-08,10.940000,10.940000,10.940000,10.940000,9.610992,0
2015-12-09,10.950000,10.950000,10.950000,10.950000,9.619780,0
2015-12-10,10.930000,10.930000,10.930000,10.930000,9.602206,0
2015-12-11,10.970000,10.970000,10.970000,10.970000,9.637349,0
2015-12-14,10.910000,10.910000,10.910000,10.910000,9.584639,0
2015-12-15,10.890000,10.890000,10.890000,10.890000,9.567064,0
2015-12-16,10.880000,10.880000,10.880000,10.880000,9.558284,0
2015-12-17,10.910000,10.910000,10.910000,10.910000,9.584639,0
2015-12-18,10.910000,10.910000,10.910000,10.910000,9.584639,0
2015-12-21,10.910000,10.910000,10.910000,10.910000,9.584639,0
2015-12-22,10.890000,10.890000,10.890000,10.890000,9.567064,0
2015-12-23,10.880000,10.880000,10.880000,10.880000,9.558284,0
2015-12-24,10.890000,10.890000,10.890000,10.890000,9.567064,0
2015-12-28,10.870000,10.870000,10.870000,10.870000,9.583817,0
2015-12-29,10.830000,10.830000,10.830000,10.830000,9.548553,0
2015-12-30,10.830000,10.830000,10.830000,10.830000,9.548553,0
2015-12-31,10.850000,10.850000,10.850000,10.850000,9.566189,0
2016-01-04,10.870000,10.870000,10.870000,10.870000,9.583817,0
2016-01-05,10.870000,10.870000,10.870000,10.870000,9.583817,0
2016-01-06,10.900000,10.900000,10.900000,10.900000,9.610269,0
2016-01-07,10.910000,10.910000,10.910000,10.910000,9.619087,0
2016-01-08,10.920000,10.920000,10.920000,10.920000,9.627906,0
2016-01-11,10.910000,10.910000,10.910000,10.910000,9.619087,0
2016-01-12,10.930000,10.930000,10.930000,10.930000,9.636719,0
2016-01-13,10.940000,10.940000,10.940000,10.940000,9.645535,0
2016-01-14,10.910000,10.910000,10.910000,10.910000,9.619087,0
2016-01-15,10.920000,10.920000,10.920000,10.920000,9.627906,0
2016-01-19,10.920000,10.920000,10.920000,10.920000,9.627906,0
2016-01-20,10.920000,10.920000,10.920000,10.920000,9.627906,0
2016-01-21,10.910000,10.910000,10.910000,10.910000,9.619087,0
2016-01-22,10.900000,10.900000,10.900000,10.900000,9.610269,0
2016-01-25,10.890000,10.890000,10.890000,10.890000,9.617336,0
2016-01-26,10.910000,10.910000,10.910000,10.910000,9.634995,0
2016-01-27,10.900000,10.900000,10.900000,10.900000,9.626163,0
2016-01-28,10.900000,10.900000,10.900000,10.900000,9.626163,0
2016-01-29,10.930000,10.930000,10.930000,10.930000,9.652659,0
2016-02-01,10.910000,10.910000,10.910000,10.910000,9.634995,0
2016-02-02,10.950000,10.950000,10.950000,10.950000,9.670322,0
2016-02-03,10.940000,10.940000,10.940000,10.940000,9.661489,0
2016-02-04,10.940000,10.940000,10.940000,10.940000,9.661489,0
2016-02-05,10.940000,10.940000,10.940000,10.940000,9.661489,0
2016-02-08,10.980000,10.980000,10.980000,10.980000,9.696815,0
2016-02-09,10.970000,10.970000,10.970000,10.970000,9.687984,0
2016-02-10,10.970000,10.970000,10.970000,10.970000,9.687984,0
2016-02-11,10.980000,10.980000,10.980000,10.980000,9.696815,0
2016-02-12,10.930000,10.930000,10.930000,10.930000,9.652659,0
2016-02-16,10.930000,10.930000,10.930000,10.930000,9.652659,0
2016-02-17,10.920000,10.920000,10.920000,10.920000,9.643829,0
2016-02-18,10.960000,10.960000,10.960000,10.960000,9.679155,0
2016-02-19,10.960000,10.960000,10.960000,10.960000,9.679155,0
2016-02-22,10.960000,10.960000,10.960000,10.960000,9.679155,0
2016-02-23,10.970000,10.970000,10.970000,10.970000,9.687984,0
2016-02-24,10.970000,10.970000,10.970000,10.970000,9.687984,0
2016-02-25,10.970000,10.970000,10.970000,10.970000,9.712773,0
2016-02-26,10.940000,10.940000,10.940000,10.940000,9.686213,0
2016-02-29,10.960000,10.960000,10.960000,10.960000,9.703922,0
2016-03-01,10.940000,10.940000,10.940000,10.940000,9.686213,0
2016-03-02,10.950000,10.950000,10.950000,10.950000,9.695071,0
2016-03-03,10.970000,10.970000,10.970000,10.970000,9.712773,0
2016-03-04,10.960000,10.960000,10.960000,10.960000,9.703922,0
2016-03-07,10.960000,10.960000,10.960000,10.960000,9.703922,0
2016-03-08,11.000000,11.000000,11.000000,11.000000,9.739337,0
2016-03-09,10.980000,10.980000,10.980000,10.980000,9.721629,0
2016-03-10,10.970000,10.970000,10.970000,10.970000,9.712773,0
2016-03-11,10.970000,10.970000,10.970000,10.970000,9.712773,0
2016-03-14,11.000000,11.000000,11.000000,11.000000,9.739337,0
2016-03-15,11.000000,11.000000,11.000000,11.000000,9.739337,0
2016-03-16,11.010000,11.010000,11.010000,11.010000,9.748192,0
2016-03-17,11.050000,11.050000,11.050000,11.050000,9.783607,0
2016-03-18,11.070000,11.070000,11.070000,11.070000,9.801317,0
2016-03-21,11.050000,11.050000,11.050000,11.050000,9.783607,0
2016-03-22,11.050000,11.050000,11.050000,11.050000,9.783607,0
2016-03-23,11.090000,11.090000,11.090000,11.090000,9.819022,0
2016-03-24,11.070000,11.070000,11.070000,11.070000,9.801317,0
2016-03-28,11.060000,11.060000,11.060000,11.060000,9.814629,0
2016-03-29,11.090000,11.090000,11.090000,11.090000,9.841249,0
2016-03-30,11.090000,11.090000,11.090000,11.090000,9.841249,0
2016-03-31,11.110000,11.110000,11.110000,11.110000,9.858994,0
2016-04-01,11.110000,11.110000,11.110000,11.110000,9.858994,0
2016-04-04,11.120000,11.120000,11.120000,11.120000,9.867872,0
2016-04-05,11.150000,11.150000,11.150000,11.150000,9.894491,0
2016-04-06,11.140000,11.140000,11.140000,11.140000,9.885620,0
2016-04-07,11.170000,11.170000,11.170000,11.170000,9.912241,0
2016-04-08,11.150000,11.150000,11.150000,11.150000,9.894491,0
2016-04-11,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-12,11.140000,11.140000,11.140000,11.140000,9.885620,0
2016-04-13,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-14,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-15,11.180000,11.180000,11.180000,11.180000,9.921116,0
2016-04-18,11.170000,11.170000,11.170000,11.170000,9.912241,0
2016-04-19,11.180000,11.180000,11.180000,11.180000,9.921116,0
2016-04-20,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-21,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-22,11.160000,11.160000,11.160000,11.160000,9.903365,0
2016-04-25,11.130000,11.130000,11.130000,11.130000,9.898029,0
2016-04-26,11.120000,11.120000,11.120000,11.120000,9.889138,0
2016-04-27,11.160000,11.160000,11.160000,11.160000,9.924713,0
2016-04-28,11.180000,11.180000,11.180000,11.180000,9.942497,0
2016-04-29,11.190000,11.190000,11.190000,11.190000,9.951388,0
2016-05-02,11.180000,11.180000,11.180000,11.180000,9.942497,0
2016-05-03,11.200000,11.200000,11.200000,11.200000,9.960282,0
2016-05-04,11.210000,11.210000,11.210000,11.210000,9.969175,0
2016-05-05,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-06,11.210000,11.210000,11.210000,11.210000,9.969175,0
2016-05-09,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-10,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-11,11.230000,11.230000,11.230000,11.230000,9.986959,0
2016-05-12,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-13,11.240000,11.240000,11.240000,11.240000,9.995854,0
2016-05-16,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-17,11.220000,11.220000,11.220000,11.220000,9.978067,0
2016-05-18,11.160000,11.160000,11.160000,11.160000,9.924713,0
2016-05-19,11.170000,11.170000,11.170000,11.170000,9.933601,0
2016-05-20,11.170000,11.170000,11.170000,11.170000,9.933601,0
2016-05-23,11.180000,11.180000,11.180000,11.180000,9.942497,0
2016-05-24,11.170000,11.170000,11.170000,11.170000,9.933601,0
2016-05-25,11.140000,11.140000,11.140000,11.140000,9.930930,0
2016-05-26,11.170000,11.170000,11.170000,11.170000,9.957671,0
2016-05-27,11.170000,11.170000,11.170000,11.170000,9.957671,0
2016-05-31,11.180000,11.180000,11.180000,11.180000,9.966588,0
2016-06-01,11.180000,11.180000,11.180000,11.180000,9.966588,0
2016-06-02,11.200000,11.200000,11.200000,11.200000,9.984419,0
2016-06-03,11.250000,11.250000,11.250000,11.250000,10.028989,0
2016-06-06,11.250000,11.250000,11.250000,11.250000,10.028989,0
2016-06-07,11.260000,11.260000,11.260000,11.260000,10.037905,0
2016-06-08,11.270000,11.270000,11.270000,11.270000,10.046821,0
2016-06-09,11.280000,11.280000,11.280000,11.280000,10.055732,0
2016-06-10,11.300000,11.300000,11.300000,11.300000,10.073565,0
2016-06-13,11.310000,11.310000,11.310000,11.310000,10.082479,0
2016-06-14,11.300000,11.300000,11.300000,11.300000,10.073565,0
2016-06-15,11.310000,11.310000,11.310000,11.310000,10.082479,0
2016-06-16,11.320000,11.320000,11.320000,11.320000,10.091391,0
2016-06-17,11.300000,11.300000,11.300000,11.300000,10.073565,0
2016-06-20,11.290000,11.290000,11.290000,11.290000,10.064648,0
2016-06-21,11.280000,11.280000,11.280000,11.280000,10.055732,0
2016-06-22,11.290000,11.290000,11.290000,11.290000,10.064648,0
2016-06-23,11.270000,11.270000,11.270000,11.270000,10.046821,0
2016-06-24,11.320000,11.320000,11.320000,11.320000,10.091391,0
2016-06-27,11.350000,11.350000,11.350000,11.350000,10.141431,0
2016-06-28,11.350000,11.350000,11.350000,11.350000,10.141431,0
2016-06-29,11.360000,11.360000,11.360000,11.360000,10.150363,0
2016-06-30,11.360000,11.360000,11.360000,11.360000,10.150363,0
2016-07-01,11.380000,11.380000,11.380000,11.380000,10.168236,0
2016-07-05,11.440000,11.440000,11.440000,11.440000,10.221843,0
2016-07-06,11.430000,11.430000,11.430000,11.430000,10.212911,0
2016-07-07,11.440000,11.440000,11.440000,11.440000,10.221843,0
2016-07-08,11.450000,11.450000,11.450000,11.450000,10.230782,0
2016-07-11,11.440000,11.440000,11.440000,11.440000,10.221843,0
2016-07-12,11.410000,11.410000,11.410000,11.410000,10.195041,0
2016-07-13,11.440000,11.440000,11.440000,11.440000,10.221843,0
2016-07-14,11.420000,11.420000,11.420000,11.420000,10.203976,0
2016-07-15,11.390000,11.390000,11.390000,11.390000,10.177173,0
2016-07-18,11.400000,11.400000,11.400000,11.400000,10.186105,0
2016-07-19,11.410000,11.410000,11.410000,11.410000,10.195041,0
2016-07-20,11.400000,11.400000,11.400000,11.400000,10.186105,0
2016-07-21,11.410000,11.410000,11.410000,11.410000,10.195041,0
2016-07-22,11.410000,11.410000,11.410000,11.410000,10.195041,0
2016-07-25,11.390000,11.390000,11.390000,11.390000,10.197729,0
2016-07-26,11.390000,11.390000,11.390000,11.390000,10.197729,0
2016-07-27,11.420000,11.420000,11.420000,11.420000,10.224586,0
2016-07-28,11.420000,11.420000,11.420000,11.420000,10.224586,0
2016-07-29,11.450000,11.450000,11.450000,11.450000,10.251446,0
2016-08-01,11.430000,11.430000,11.430000,11.430000,10.233540,0
2016-08-02,11.410000,11.410000,11.410000,11.410000,10.215632,0
2016-08-03,11.400000,11.400000,11.400000,11.400000,10.206678,0
2016-08-04,11.430000,11.430000,11.430000,11.430000,10.233540,0
2016-08-05,11.390000,11.390000,11.390000,11.390000,10.197729,0
2016-08-08,11.400000,11.400000,11.400000,11.400000,10.206678,0
2016-08-09,11.430000,11.430000,11.430000,11.430000,10.233540,0
2016-08-10,11.450000,11.450000,11.450000,11.450000,10.251446,0
2016-08-11,11.420000,11.420000,11.420000,11.420000,10.224586,0
2016-08-12,11.450000,11.450000,11.450000,11.450000,10.251446,0
2016-08-15,11.440000,11.440000,11.440000,11.440000,10.242490,0
2016-08-16,11.430000,11.430000,11.430000,11.430000,10.233540,0
2016-08-17,11.440000,11.440000,11.440000,11.440000,10.242490,0
2016-08-18,11.460000,11.460000,11.460000,11.460000,10.260397,0
2016-08-19,11.440000,11.440000,11.440000,11.440000,10.242490,0
2016-08-22,11.460000,11.460000,11.460000,11.460000,10.260397,0
2016-08-23,11.470000,11.470000,11.470000,11.470000,10.269348,0
2016-08-24,11.470000,11.470000,11.470000,11.470000,10.269348,0
2016-08-25,11.430000,11.430000,11.430000,11.430000,10.257684,0
2016-08-26,11.400000,11.400000,11.400000,11.400000,10.230763,0
2016-08-29,11.440000,11.440000,11.440000,11.440000,10.266656,0
2016-08-30,11.440000,11.440000,11.440000,11.440000,10.266656,0
2016-08-31,11.440000,11.440000,11.440000,11.440000,10.266656,0
2016-09-01,11.440000,11.440000,11.440000,11.440000,10.266656,0
2016-09-02,11.430000,11.430000,11.430000,11.430000,10.257684,0
2016-09-06,11.460000,11.460000,11.460000,11.460000,10.284607,0
2016-09-07,11.460000,11.460000,11.460000,11.460000,10.284607,0
2016-09-08,11.420000,11.420000,11.420000,11.420000,10.248712,0
2016-09-09,11.380000,11.380000,11.380000,11.380000,10.212813,0
2016-09-12,11.380000,11.380000,11.380000,11.380000,10.212813,0
2016-09-13,11.350000,11.350000,11.350000,11.350000,10.185891,0
2016-09-14,11.370000,11.370000,11.370000,11.370000,10.203841,0
2016-09-15,11.360000,11.360000,11.360000,11.360000,10.194862,0
2016-09-16,11.370000,11.370000,11.370000,11.370000,10.203841,0
2016-09-19,11.370000,11.370000,11.370000,11.370000,10.203841,0
2016-09-20,11.380000,11.380000,11.380000,11.380000,10.212813,0
2016-09-21,11.390000,11.390000,11.390000,11.390000,10.221789,0
2016-09-22,11.410000,11.410000,11.410000,11.410000,10.239737,0
2016-09-23,11.420000,11.420000,11.420000,11.420000,10.248712,0
2016-09-26,11.410000,11.410000,11.410000,11.410000,10.262204,0
2016-09-27,11.430000,11.430000,11.430000,11.430000,10.280192,0
2016-09-28,11.430000,11.430000,11.430000,11.430000,10.280192,0
2016-09-29,11.430000,11.430000,11.430000,11.430000,10.280192,0
2016-09-30,11.410000,11.410000,11.410000,11.410000,10.262204,0
2016-10-03,11.410000,11.410000,11.410000,11.410000,10.262204,0
2016-10-04,11.380000,11.380000,11.380000,11.380000,10.235220,0
2016-10-05,11.370000,11.370000,11.370000,11.370000,10.226228,0
2016-10-06,11.370000,11.370000,11.370000,11.370000,10.226228,0
2016-10-07,11.370000,11.370000,11.370000,11.370000,10.226228,0
2016-10-10,11.350000,11.350000,11.350000,11.350000,10.208241,0
2016-10-11,11.360000,11.360000,11.360000,11.360000,10.217231,0
2016-10-12,11.350000,11.350000,11.350000,11.350000,10.208241,0
2016-10-13,11.370000,11.370000,11.370000,11.370000,10.226228,0
2016-10-14,11.350000,11.350000,11.350000,11.350000,10.208241,0
2016-10-17,11.370000,11.370000,11.370000,11.370000,10.226228,0
2016-10-18,11.380000,11.380000,11.380000,11.380000,10.235220,0
2016-10-19,11.380000,11.380000,11.380000,11.380000,10.235220,0
2016-10-20,11.390000,11.390000,11.390000,11.390000,10.244218,0
2016-10-21,11.390000,11.390000,11.390000,11.390000,10.244218,0
2016-10-24,11.380000,11.380000,11.380000,11.380000,10.235220,0
2016-10-25,11.360000,11.360000,11.360000,11.360000,10.239727,0
2016-10-26,11.340000,11.340000,11.340000,11.340000,10.221700,0
2016-10-27,11.310000,11.310000,11.310000,11.310000,10.194659,0
2016-10-28,11.310000,11.310000,11.310000,11.310000,10.194659,0
2016-10-31,11.320000,11.320000,11.320000,11.320000,10.203671,0
2016-11-01,11.330000,11.330000,11.330000,11.330000,10.212685,0
2016-11-02,11.330000,11.330000,11.330000,11.330000,10.212685,0
2016-11-03,11.320000,11.320000,11.320000,11.320000,10.203671,0
2016-11-04,11.340000,11.340000,11.340000,11.340000,10.221700,0
2016-11-07,11.320000,11.320000,11.320000,11.320000,10.203671,0
2016-11-08,11.310000,11.310000,11.310000,11.310000,10.194659,0
2016-11-09,11.200000,11.200000,11.200000,11.200000,10.095505,0
2016-11-10,11.180000,11.180000,11.180000,11.180000,10.077478,0
2016-11-11,11.150000,11.150000,11.150000,11.150000,10.050438,0
2016-11-14,11.120000,11.120000,11.120000,11.120000,10.023397,0
2016-11-15,11.120000,11.120000,11.120000,11.120000,10.023397,0
2016-11-16,11.130000,11.130000,11.130000,11.130000,10.032412,0
2016-11-17,11.110000,11.110000,11.110000,11.110000,10.014380,0
2016-11-18,11.080000,11.080000,11.080000,11.080000,9.987338,0
2016-11-21,11.080000,11.080000,11.080000,11.080000,9.987338,0
2016-11-22,11.090000,11.090000,11.090000,11.090000,9.996354,0
2016-11-23,11.070000,11.070000,11.070000,11.070000,9.978326,0
2016-11-25,11.040000,11.040000,11.040000,11.040000,9.972905,0
2016-11-28,11.070000,11.070000,11.070000,11.070000,10.000006,0
2016-11-29,11.080000,11.080000,11.080000,11.080000,10.009038,0
2016-11-30,11.050000,11.050000,11.050000,11.050000,9.981940,0
2016-12-01,11.020000,11.020000,11.020000,11.020000,9.954837,0
2016-12-02,11.050000,11.050000,11.050000,11.050000,9.981940,0
2016-12-05,11.050000,11.050000,11.050000,11.050000,9.981940,0
2016-12-06,11.050000,11.050000,11.050000,11.050000,9.981940,0
2016-12-07,11.080000,11.080000,11.080000,11.080000,10.009038,0
