Date,Open,High,Low,Close,Adj Close,Volume
2015-09-10,29.000000,29.000000,29.000000,29.000000,21.921589,0
2015-09-11,29.090000,29.090000,29.090000,29.090000,21.989624,0
2015-09-14,28.980000,28.980000,28.980000,28.980000,21.906473,0
2015-09-15,29.350000,29.350000,29.350000,29.350000,22.186159,0
2015-09-16,29.639999,29.639999,29.639999,29.639999,22.405375,0
2015-09-17,29.559999,29.559999,29.559999,29.559999,22.344900,0
2015-09-18,28.860001,28.860001,28.860001,28.860001,21.977098,0
2015-09-21,29.000000,29.000000,29.000000,29.000000,22.083706,0
2015-09-22,28.650000,28.650000,28.650000,28.650000,21.817177,0
2015-09-23,28.580000,28.580000,28.580000,28.580000,21.763874,0
2015-09-24,28.559999,28.559999,28.559999,28.559999,21.748644,0
2015-09-25,28.700001,28.700001,28.700001,28.700001,21.855257,0
2015-09-28,28.170000,28.170000,28.170000,28.170000,21.451654,0
2015-09-29,28.290001,28.290001,28.290001,28.290001,21.543041,0
2015-09-30,28.780001,28.780001,28.780001,28.780001,21.916172,0
2015-10-01,28.730000,28.730000,28.730000,28.730000,21.878098,0
2015-10-02,29.110001,29.110001,29.110001,29.110001,22.167473,0
2015-10-05,29.700001,29.700001,29.700001,29.700001,22.616764,0
2015-10-06,29.670000,29.670000,29.670000,29.670000,22.593920,0
2015-10-07,29.930000,29.930000,29.930000,29.930000,22.791910,0
2015-10-08,30.240000,30.240000,30.240000,30.240000,23.027975,0
2015-10-09,30.160000,30.160000,30.160000,30.160000,22.967054,0
2015-10-12,30.150000,30.150000,30.150000,30.150000,22.959438,0
2015-10-13,29.959999,29.959999,29.959999,29.959999,22.814751,0
2015-10-14,29.889999,29.889999,29.889999,29.889999,22.761450,0
2015-10-15,30.299999,30.299999,30.299999,30.299999,23.073668,0
2015-10-16,30.480000,30.480000,30.480000,30.480000,23.210733,0
2015-10-19,30.389999,30.389999,30.389999,30.389999,23.142199,0
2015-10-20,30.410000,30.410000,30.410000,30.410000,23.157431,0
2015-10-21,30.309999,30.309999,30.309999,30.309999,23.081284,0
2015-10-22,30.940001,30.940001,30.940001,30.940001,23.561029,0
2015-10-23,31.180000,31.180000,31.180000,31.180000,23.743790,0
2015-10-26,31.080000,31.080000,31.080000,31.080000,23.667646,0
2015-10-27,30.930000,30.930000,30.930000,30.930000,23.553413,0
2015-10-28,31.320000,31.320000,31.320000,31.320000,23.850401,0
2015-10-29,31.219999,31.219999,31.219999,31.219999,23.774258,0
2015-10-30,31.120001,31.120001,31.120001,31.120001,23.698105,0
2015-11-02,31.440001,31.440001,31.440001,31.440001,23.941784,0
2015-11-03,31.530001,31.530001,31.530001,31.530001,24.010323,0
2015-11-04,31.459999,31.459999,31.459999,31.459999,23.957016,0
2015-11-05,31.410000,31.410000,31.410000,31.410000,23.918941,0
2015-11-06,31.309999,31.309999,31.309999,31.309999,23.842789,0
2015-11-09,31.020000,31.020000,31.020000,31.020000,23.621948,0
2015-11-10,31.090000,31.090000,31.090000,31.090000,23.675259,0
2015-11-11,31.049999,31.049999,31.049999,31.049999,23.644798,0
2015-11-12,30.610001,30.610001,30.610001,30.610001,23.309734,0
2015-11-13,30.360001,30.360001,30.360001,30.360001,23.119354,0
2015-11-16,30.820000,30.820000,30.820000,30.820000,23.469650,0
2015-11-17,30.790001,30.790001,30.790001,30.790001,23.446806,0
2015-11-18,31.180000,31.180000,31.180000,31.180000,23.743790,0
2015-11-19,31.250000,31.250000,31.250000,31.250000,23.797096,0
2015-11-20,31.299999,31.299999,31.299999,31.299999,23.835175,0
2015-11-23,31.230000,31.230000,31.230000,31.230000,23.781866,0
2015-11-24,31.290001,31.290001,31.290001,31.290001,23.827560,0
2015-11-25,31.260000,31.260000,31.260000,31.260000,23.804712,0
2015-11-27,31.290001,31.290001,31.290001,31.290001,23.827560,0
2015-11-30,31.209999,31.209999,31.209999,31.209999,23.766642,0
2015-12-01,31.530001,31.530001,31.530001,31.530001,24.010323,0
2015-12-02,31.150000,31.150000,31.150000,31.150000,23.720947,0
2015-12-03,30.730000,30.730000,30.730000,30.730000,23.401114,0
2015-12-04,31.280001,31.280001,31.280001,31.280001,23.819942,0
2015-12-07,31.070000,31.070000,31.070000,31.070000,23.660028,0
2015-12-08,30.799999,30.799999,30.799999,30.799999,23.454418,0
2015-12-09,30.670000,30.670000,30.670000,30.670000,23.355423,0
2015-12-10,30.719999,30.719999,30.719999,30.719999,23.393497,0
2015-12-11,30.190001,30.190001,30.190001,30.190001,22.989901,0
2015-12-14,30.320000,30.320000,30.320000,30.320000,23.088896,0
2015-12-15,30.690001,30.690001,30.690001,30.690001,23.370653,0
2015-12-16,29.879999,29.879999,29.879999,29.879999,23.733652,0
2015-12-17,29.480000,29.480000,29.480000,29.480000,23.415926,0
2015-12-18,29.000000,29.000000,29.000000,29.000000,23.034664,0
2015-12-21,29.180000,29.180000,29.180000,29.180000,23.177641,0
2015-12-22,29.440001,29.440001,29.440001,29.440001,23.384155,0
2015-12-23,29.879999,29.879999,29.879999,29.879999,23.733652,0
2015-12-24,29.820000,29.820000,29.820000,29.820000,23.685989,0
2015-12-28,29.740000,29.740000,29.740000,29.740000,23.622448,0
2015-12-29,30.030001,30.030001,30.030001,30.030001,23.852791,0
2015-12-30,29.840000,29.840000,29.840000,29.840000,23.701878,0
2015-12-31,29.559999,29.559999,29.559999,29.559999,23.479469,0
2016-01-04,29.170000,29.170000,29.170000,29.170000,23.169697,0
2016-01-05,29.290001,29.290001,29.290001,29.290001,23.265011,0
2016-01-06,28.889999,28.889999,28.889999,28.889999,22.947292,0
2016-01-07,28.280001,28.280001,28.280001,28.280001,22.462770,0
2016-01-08,27.959999,27.959999,27.959999,27.959999,22.208593,0
2016-01-11,28.020000,28.020000,28.020000,28.020000,22.256252,0
2016-01-12,28.200001,28.200001,28.200001,28.200001,22.399229,0
2016-01-13,27.639999,27.639999,27.639999,27.639999,21.954420,0
2016-01-14,28.110001,28.110001,28.110001,28.110001,22.327744,0
2016-01-15,27.510000,27.510000,27.510000,27.510000,21.851160,0
2016-01-19,27.520000,27.520000,27.520000,27.520000,21.859104,0
2016-01-20,27.120001,27.120001,27.120001,27.120001,21.541386,0
2016-01-21,27.280001,27.280001,27.280001,27.280001,21.668467,0
2016-01-22,27.820000,27.820000,27.820000,27.820000,22.097393,0
2016-01-25,27.420000,27.420000,27.420000,27.420000,21.779675,0
2016-01-26,27.870001,27.870001,27.870001,27.870001,22.137112,0
2016-01-27,27.740000,27.740000,27.740000,27.740000,22.033848,0
2016-01-28,27.930000,27.930000,27.930000,27.930000,22.184767,0
2016-01-29,28.629999,28.629999,28.629999,28.629999,22.740780,0
2016-02-01,28.540001,28.540001,28.540001,28.540001,22.669289,0
2016-02-02,28.070000,28.070000,28.070000,28.070000,22.295965,0
2016-02-03,28.290001,28.290001,28.290001,28.290001,22.470711,0
2016-02-04,28.350000,28.350000,28.350000,28.350000,22.518375,0
2016-02-05,28.059999,28.059999,28.059999,28.059999,22.288025,0
2016-02-08,27.850000,27.850000,27.850000,27.850000,22.121225,0
2016-02-09,27.830000,27.830000,27.830000,27.830000,22.105333,0
2016-02-10,27.750000,27.750000,27.750000,27.750000,22.041792,0
2016-02-11,27.430000,27.430000,27.430000,27.430000,21.787617,0
2016-02-12,27.969999,27.969999,27.969999,27.969999,22.216536,0
2016-02-16,28.370001,28.370001,28.370001,28.370001,22.534260,0
2016-02-17,28.730000,28.730000,28.730000,28.730000,22.820204,0
2016-02-18,28.680000,28.680000,28.680000,28.680000,22.780493,0
2016-02-19,28.629999,28.629999,28.629999,28.629999,22.740780,0
2016-02-22,28.959999,28.959999,28.959999,28.959999,23.002893,0
2016-02-23,28.600000,28.600000,28.600000,28.600000,22.716946,0
2016-02-24,28.700001,28.700001,28.700001,28.700001,22.796379,0
2016-02-25,29.030001,29.030001,29.030001,29.030001,23.058495,0
2016-02-26,28.910000,28.910000,28.910000,28.910000,22.963181,0
2016-02-29,28.690001,28.690001,28.690001,28.690001,22.788435,0
2016-03-01,29.270000,29.270000,29.270000,29.270000,23.249126,0
2016-03-02,29.430000,29.430000,29.430000,29.430000,23.376213,0
2016-03-03,29.530001,29.530001,29.530001,29.530001,23.455643,0
2016-03-04,29.650000,29.650000,29.650000,29.650000,23.550962,0
2016-03-07,29.750000,29.750000,29.750000,29.750000,23.630388,0
2016-03-08,29.530001,29.530001,29.530001,29.530001,23.455643,0
2016-03-09,29.740000,29.740000,29.740000,29.740000,23.622448,0
2016-03-10,29.709999,29.709999,29.709999,29.709999,23.598616,0
2016-03-11,30.100000,30.100000,30.100000,30.100000,23.908396,0
2016-03-14,30.030001,30.030001,30.030001,30.030001,23.852791,0
2016-03-15,30.020000,30.020000,30.020000,30.020000,23.844856,0
2016-03-16,29.950001,29.950001,29.950001,29.950001,23.956032,0
2016-03-17,30.219999,30.219999,30.219999,30.219999,24.171995,0
2016-03-18,30.280001,30.280001,30.280001,30.280001,24.219986,0
2016-03-21,30.290001,30.290001,30.290001,30.290001,24.227991,0
2016-03-22,30.240000,30.240000,30.240000,30.240000,24.187994,0
2016-03-23,30.080000,30.080000,30.080000,30.080000,24.060013,0
2016-03-24,30.080000,30.080000,30.080000,30.080000,24.060013,0
2016-03-28,30.100000,30.100000,30.100000,30.100000,24.076010,0
2016-03-29,30.320000,30.320000,30.320000,30.320000,24.251982,0
2016-03-30,30.459999,30.459999,30.459999,30.459999,24.363964,0
2016-03-31,30.389999,30.389999,30.389999,30.389999,24.307976,0
2016-04-01,30.520000,30.520000,30.520000,30.520000,24.411957,0
2016-04-04,30.440001,30.440001,30.440001,30.440001,24.347965,0
2016-04-05,30.150000,30.150000,30.150000,30.150000,24.116003,0
2016-04-06,30.420000,30.420000,30.420000,30.420000,24.331968,0
2016-04-07,30.120001,30.120001,30.120001,30.120001,24.092009,0
2016-04-08,30.290001,30.290001,30.290001,30.290001,24.227991,0
2016-04-11,30.219999,30.219999,30.219999,30.219999,24.171995,0
2016-04-12,30.549999,30.549999,30.549999,30.549999,24.435955,0
2016-04-13,30.780001,30.780001,30.780001,30.780001,24.619921,0
2016-04-14,30.790001,30.790001,30.790001,30.790001,24.627922,0
2016-04-15,30.740000,30.740000,30.740000,30.740000,24.587927,0
2016-04-18,30.969999,30.969999,30.969999,30.969999,24.771894,0
2016-04-19,31.160000,31.160000,31.160000,31.160000,24.923872,0
2016-04-20,31.100000,31.100000,31.100000,31.100000,24.875879,0
2016-04-21,30.850000,30.850000,30.850000,30.850000,24.675913,0
2016-04-22,30.889999,30.889999,30.889999,30.889999,24.707909,0
2016-04-25,30.850000,30.850000,30.850000,30.850000,24.675913,0
2016-04-26,30.940001,30.940001,30.940001,30.940001,24.747900,0
2016-04-27,31.090000,31.090000,31.090000,31.090000,24.867878,0
2016-04-28,30.860001,30.860001,30.860001,30.860001,24.683910,0
2016-04-29,30.700001,30.700001,30.700001,30.700001,24.555929,0
2016-05-02,30.889999,30.889999,30.889999,30.889999,24.707909,0
2016-05-03,30.580000,30.580000,30.580000,30.580000,24.459951,0
2016-05-04,30.400000,30.400000,30.400000,30.400000,24.315969,0
2016-05-05,30.379999,30.379999,30.379999,30.379999,24.299973,0
2016-05-06,30.490000,30.490000,30.490000,30.490000,24.387960,0
2016-05-09,30.459999,30.459999,30.459999,30.459999,24.363964,0
2016-05-10,30.840000,30.840000,30.840000,30.840000,24.667915,0
2016-05-11,30.680000,30.680000,30.680000,30.680000,24.539938,0
2016-05-12,30.730000,30.730000,30.730000,30.730000,24.579929,0
2016-05-13,30.450001,30.450001,30.450001,30.450001,24.355961,0
2016-05-16,30.730000,30.730000,30.730000,30.730000,24.579929,0
2016-05-17,30.430000,30.430000,30.430000,30.430000,24.339970,0
2016-05-18,30.389999,30.389999,30.389999,30.389999,24.307976,0
2016-05-19,30.309999,30.309999,30.309999,30.309999,24.243984,0
2016-05-20,30.459999,30.459999,30.459999,30.459999,24.363964,0
2016-05-23,30.379999,30.379999,30.379999,30.379999,24.299973,0
2016-05-24,30.780001,30.780001,30.780001,30.780001,24.619921,0
2016-05-25,31.030001,31.030001,31.030001,31.030001,24.819891,0
2016-05-26,31.010000,31.010000,31.010000,31.010000,24.803892,0
2016-05-27,31.139999,31.139999,31.139999,31.139999,24.907875,0
2016-05-31,31.100000,31.100000,31.100000,31.100000,24.875879,0
2016-06-01,31.139999,31.139999,31.139999,31.139999,24.907875,0
2016-06-02,31.219999,31.219999,31.219999,31.219999,24.971863,0
2016-06-03,31.209999,31.209999,31.209999,31.209999,24.963861,0
2016-06-06,31.370001,31.370001,31.370001,31.370001,25.091843,0
2016-06-07,31.459999,31.459999,31.459999,31.459999,25.163830,0
2016-06-08,31.530001,31.530001,31.530001,31.530001,25.219826,0
2016-06-09,31.469999,31.469999,31.469999,31.469999,25.171827,0
2016-06-10,31.240000,31.240000,31.240000,31.240000,24.987864,0
2016-06-13,31.000000,31.000000,31.000000,31.000000,24.795891,0
2016-06-14,30.930000,30.930000,30.930000,30.930000,24.739902,0
2016-06-15,30.850000,30.850000,30.850000,30.850000,24.675913,0
2016-06-16,30.790001,30.790001,30.790001,30.790001,24.799955,0
2016-06-17,30.770000,30.770000,30.770000,30.770000,24.783844,0
2016-06-20,30.959999,30.959999,30.959999,30.959999,24.936878,0
2016-06-21,31.090000,31.090000,31.090000,31.090000,25.041588,0
2016-06-22,31.030001,31.030001,31.030001,31.030001,24.993263,0
2016-06-23,31.450001,31.450001,31.450001,31.450001,25.331553,0
2016-06-24,30.379999,30.379999,30.379999,30.379999,24.469715,0
2016-06-27,29.930000,29.930000,29.930000,29.930000,24.107264,0
2016-06-28,30.400000,30.400000,30.400000,30.400000,24.485823,0
2016-06-29,30.879999,30.879999,30.879999,30.879999,24.872440,0
2016-06-30,31.389999,31.389999,31.389999,31.389999,25.283224,0
2016-07-01,31.430000,31.430000,31.430000,31.430000,25.315443,0
2016-07-05,31.250000,31.250000,31.250000,31.250000,25.170462,0
2016-07-06,31.400000,31.400000,31.400000,31.400000,25.291277,0
2016-07-07,31.299999,31.299999,31.299999,31.299999,25.210732,0
2016-07-08,31.719999,31.719999,31.719999,31.719999,25.549028,0
2016-07-11,31.830000,31.830000,31.830000,31.830000,25.637627,0
2016-07-12,32.029999,32.029999,32.029999,32.029999,25.798716,0
2016-07-13,32.090000,32.090000,32.090000,32.090000,25.847044,0
2016-07-14,32.209999,32.209999,32.209999,32.209999,25.943697,0
2016-07-15,32.189999,32.189999,32.189999,32.189999,25.927586,0
2016-07-18,32.209999,32.209999,32.209999,32.209999,25.943697,0
2016-07-19,32.119999,32.119999,32.119999,32.119999,25.871206,0
2016-07-20,32.240002,32.240002,32.240002,32.240002,25.967859,0
2016-07-21,32.090000,32.090000,32.090000,32.090000,25.847044,0
2016-07-22,32.230000,32.230000,32.230000,32.230000,25.959801,0
2016-07-25,32.119999,32.119999,32.119999,32.119999,25.871206,0
2016-07-26,32.150002,32.150002,32.150002,32.150002,25.895374,0
2016-07-27,31.990000,31.990000,31.990000,31.990000,25.766499,0
2016-07-28,32.009998,32.009998,32.009998,32.009998,25.782608,0
2016-07-29,32.099998,32.099998,32.099998,32.099998,25.855097,0
2016-08-01,31.969999,31.969999,31.969999,31.969999,25.750387,0
2016-08-02,31.830000,31.830000,31.830000,31.830000,25.637627,0
2016-08-03,31.889999,31.889999,31.889999,31.889999,25.685951,0
2016-08-04,31.920000,31.920000,31.920000,31.920000,25.710121,0
2016-08-05,32.119999,32.119999,32.119999,32.119999,25.871206,0
2016-08-08,32.110001,32.110001,32.110001,32.110001,25.863153,0
2016-08-09,32.090000,32.090000,32.090000,32.090000,25.847044,0
2016-08-10,32.009998,32.009998,32.009998,32.009998,25.782608,0
2016-08-11,32.189999,32.189999,32.189999,32.189999,25.927586,0
2016-08-12,32.130001,32.130001,32.130001,32.130001,25.879261,0
2016-08-15,32.200001,32.200001,32.200001,32.200001,25.935642,0
2016-08-16,32.049999,32.049999,32.049999,32.049999,25.814825,0
2016-08-17,32.150002,32.150002,32.150002,32.150002,25.895374,0
2016-08-18,32.250000,32.250000,32.250000,32.250000,25.975914,0
2016-08-19,32.150002,32.150002,32.150002,32.150002,25.895374,0
2016-08-22,32.130001,32.130001,32.130001,32.130001,25.879261,0
2016-08-23,32.169998,32.169998,32.169998,32.169998,25.911480,0
2016-08-24,32.070000,32.070000,32.070000,32.070000,25.830933,0
2016-08-25,32.070000,32.070000,32.070000,32.070000,25.830933,0
2016-08-26,31.980000,31.980000,31.980000,31.980000,25.758442,0
2016-08-29,32.180000,32.180000,32.180000,32.180000,25.919533,0
2016-08-30,32.110001,32.110001,32.110001,32.110001,25.863153,0
2016-08-31,32.049999,32.049999,32.049999,32.049999,25.814825,0
2016-09-01,32.040001,32.040001,32.040001,32.040001,25.806772,0
2016-09-02,32.240002,32.240002,32.240002,32.240002,25.967859,0
2016-09-06,32.320000,32.320000,32.320000,32.320000,26.032295,0
2016-09-07,32.290001,32.290001,32.290001,32.290001,26.008135,0
2016-09-08,32.279999,32.279999,32.279999,32.279999,26.000074,0
2016-09-09,31.490000,31.490000,31.490000,31.490000,25.363770,0
2016-09-12,31.910000,31.910000,31.910000,31.910000,25.702061,0
2016-09-13,31.400000,31.400000,31.400000,31.400000,25.291277,0
2016-09-14,31.330000,31.330000,31.330000,31.330000,25.234894,0
2016-09-15,31.620001,31.620001,31.620001,31.620001,25.468483,0
2016-09-16,31.260000,31.260000,31.260000,31.260000,25.355734,0
2016-09-19,31.309999,31.309999,31.309999,31.309999,25.396286,0
2016-09-20,31.320000,31.320000,31.320000,31.320000,25.404398,0
2016-09-21,31.670000,31.670000,31.670000,31.670000,25.688295,0
2016-09-22,31.850000,31.850000,31.850000,31.850000,25.834297,0
2016-09-23,31.690001,31.690001,31.690001,31.690001,25.704517,0
2016-09-26,31.389999,31.389999,31.389999,31.389999,25.461180,0
2016-09-27,31.570000,31.570000,31.570000,31.570000,25.607183,0
2016-09-28,31.799999,31.799999,31.799999,31.799999,25.793741,0
2016-09-29,31.490000,31.490000,31.490000,31.490000,25.542292,0
2016-09-30,31.690001,31.690001,31.690001,31.690001,25.704517,0
2016-10-03,31.610001,31.610001,31.610001,31.610001,25.639627,0
2016-10-04,31.410000,31.410000,31.410000,31.410000,25.477402,0
2016-10-05,31.559999,31.559999,31.559999,31.559999,25.599070,0
2016-10-06,31.570000,31.570000,31.570000,31.570000,25.607183,0
2016-10-07,31.480000,31.480000,31.480000,31.480000,25.534178,0
2016-10-10,31.570000,31.570000,31.570000,31.570000,25.607183,0
2016-10-11,31.209999,31.209999,31.209999,31.209999,25.315176,0
2016-10-12,31.230000,31.230000,31.230000,31.230000,25.331400,0
2016-10-13,31.160000,31.160000,31.160000,31.160000,25.274622,0
2016-10-14,31.170000,31.170000,31.170000,31.170000,25.282732,0
2016-10-17,31.120001,31.120001,31.120001,31.120001,25.242178,0
2016-10-18,31.260000,31.260000,31.260000,31.260000,25.355734,0
2016-10-19,31.270000,31.270000,31.270000,31.270000,25.363842,0
2016-10-20,31.180000,31.180000,31.180000,31.180000,25.290842,0
2016-10-21,31.170000,31.170000,31.170000,31.170000,25.282732,0
2016-10-24,31.250000,31.250000,31.250000,31.250000,25.347622,0
2016-10-25,31.180000,31.180000,31.180000,31.180000,25.290842,0
2016-10-26,31.190001,31.190001,31.190001,31.190001,25.298954,0
2016-10-27,31.160000,31.160000,31.160000,31.160000,25.274622,0
2016-10-28,31.129999,31.129999,31.129999,31.129999,25.250286,0
2016-10-31,31.139999,31.139999,31.139999,31.139999,25.258400,0
2016-11-01,30.930000,30.930000,30.930000,30.930000,25.088062,0
2016-11-02,30.719999,30.719999,30.719999,30.719999,24.917725,0
2016-11-03,30.670000,30.670000,30.670000,30.670000,24.877169,0
2016-11-04,30.580000,30.580000,30.580000,30.580000,24.804171,0
2016-11-07,31.200001,31.200001,31.200001,31.200001,25.307066,0
2016-11-08,31.320000,31.320000,31.320000,31.320000,25.404398,0
2016-11-09,31.770000,31.770000,31.770000,31.770000,25.769407,0
2016-11-10,31.860001,31.860001,31.860001,31.860001,25.842405,0
2016-11-11,31.799999,31.799999,31.799999,31.799999,25.793741,0
2016-11-14,31.850000,31.850000,31.850000,31.850000,25.834297,0
2016-11-15,32.070000,32.070000,32.070000,32.070000,26.012741,0
2016-11-16,31.959999,31.959999,31.959999,31.959999,25.923519,0
2016-11-17,32.090000,32.090000,32.090000,32.090000,26.028965,0
2016-11-18,32.070000,32.070000,32.070000,32.070000,26.012741,0
2016-11-21,32.259998,32.259998,32.259998,32.259998,26.166859,0
2016-11-22,32.349998,32.349998,32.349998,32.349998,26.239859,0
2016-11-23,32.330002,32.330002,32.330002,32.330002,26.223635,0
2016-11-25,32.509998,32.509998,32.509998,32.509998,26.369638,0
2016-11-28,32.369999,32.369999,32.369999,32.369999,26.256079,0
2016-11-29,32.360001,32.360001,32.360001,32.360001,26.247969,0
2016-11-30,32.330002,32.330002,32.330002,32.330002,26.223635,0
2016-12-01,32.279999,32.279999,32.279999,32.279999,26.183075,0
2016-12-02,32.299999,32.299999,32.299999,32.299999,26.199303,0
2016-12-05,32.470001,32.470001,32.470001,32.470001,26.337196,0
2016-12-06,32.570000,32.570000,32.570000,32.570000,26.418304,0
2016-12-07,32.990002,32.990002,32.990002,32.990002,26.758980,0
2016-12-08,33.040001,33.040001,33.040001,33.040001,26.799534,0
2016-12-09,33.240002,33.240002,33.240002,33.240002,26.961760,0
2016-12-12,33.310001,33.310001,33.310001,33.310001,27.018539,0
2016-12-13,33.540001,33.540001,33.540001,33.540001,27.205095,0
2016-12-14,33.169998,33.169998,33.169998,33.169998,26.904980,0
